id,country,year,Party,party,num_id,lhvote,lhseat,voterlr,pre_gov,post_gov,pmalt,prepmalt,partycountry,maj,pres,plu,majsurvey,nparty,wmedlrcvr,difmedlrcvr,remove_s,nelec,missing
SVN_2004,SVN,2004,Nsi,D,7050007,9.09,10,6.964285714,0,1,0,0,SVN Nsi,0,0,0,0,7,0,1.241372217,0,4,0
SVN_2004,SVN,2004,SLS,E,7050006,6.82,7.78,6.102803738,0,1,0,0,SVN SLS,0,0,0,0,7,0.5,0.379890241,0,4,0
SVN_2004,SVN,2004,SNS,F,7050008,6.27,6.67,5.343023256,0,0,0,0,SVN SNS,0,0,0,0,7,0.5,0.379890241,0,4,0
SVN_2004,SVN,2004,DeSUS,G,7050003,4.04,4.44,4.526213592,1,1,0,0,SVN DeSUS,0,0,0,0,7,0,1.196699905,0,4,0
SVN_2008,SVN,2008,SD,A,7050002,30.5,32.2,3.168374817,0,1,1,0,SVN SD,0,0,1,0,8,0.5,0.441185726,0,4,0
SVN_2008,SVN,2008,SDS,B,7050001,29.3,31.1,6.651785714,1,0,0,1,SVN SDS,0,0,0,0,8,0,3.042225171,0,4,0
SVN_2008,SVN,2008,ZARES,C,7050020,9.4,10,3.100449775,0,1,0,0,SVN ZARES,0,0,0,0,8,0,0.509110768,0,4,0
SVN_2008,SVN,2008,DeSUS,D,7050003,7.5,7.8,4.050746269,1,1,0,0,SVN DeSUS,0,0,0,0,8,0.5,0.441185726,0,4,0
SVN_2008,SVN,2008,SNS,E,7050008,5.4,5.55,5.391044776,0,0,0,0,SVN SNS,0,0,0,0,8,0,1.781484233,0,4,0
SVN_2008,SVN,2008,SLS,F,7050019,5.2,5.55,6.072700297,1,0,0,0,SVN SLS,0,0,0,0,8,0,2.463139754,0,4,0
SVN_2008,SVN,2008,LDS,G,7050004,5.2,5.55,2.924889543,0,1,0,0,SVN LDS,0,0,0,0,8,0,0.684670999,0,4,0
SVN_2008,SVN,2008,Nsi,H,7050007,3.4,0,6.701201201,1,0,0,0,SVN Nsi,0,0,0,0,8,0,3.091640658,0,4,0
SVN_2011,SVN,2011,LZJ,A,7050016,28.51,31.11111111,2.920634921,0,0,0,0,SVN LZJ,0,0,1,0,8,0,2.219092945,0,4,0
SVN_2011,SVN,2011,SDS,B,7050001,26.19,28.88888889,7.581504702,0,1,1,0,SVN SDS,0,0,0,0,8,0,2.441776837,0,4,0
SVN_2011,SVN,2011,SD,C,7050002,10.52,11.11111111,2.870109546,1,0,0,1,SVN SD,0,0,0,0,8,0,2.269618319,0,4,0
SVN_2011,SVN,2011,DIGV,D,7050009,8.37,8.888888889,5.710049423,0,1,0,0,SVN DIGV,0,0,0,0,8,0.333333333,0.570321558,0,4,0
SVN_2011,SVN,2011,DeSUS,E,7050003,6.97,6.666666667,4.626427406,0,1,0,0,SVN DeSUS,0,0,0,0,8,0.333333333,0.513300459,0,4,0
SVN_2011,SVN,2011,SLS,F,7050006,6.83,6.666666667,6.451298701,0,1,0,0,SVN SLS,0,0,0,0,8,0,1.311570836,0,4,0
SVN_2011,SVN,2011,Nsi,G,7050007,4.88,4.444444444,7.387417219,0,1,0,0,SVN Nsi,0,0,0,0,8,0,2.247689353,0,4,0
SVN_2011,SVN,2011,SNS,H,7050008,1.8,0,5.082706767,0,0,0,0,SVN SNS,0,0,0,0,8,0.333333333,0.057021099,0,4,0
SWE_1998,SWE,1998,SAP,A,7520001,36.4,38.6,3.478712357,1,1,1,1,SWE SAP,0,0,1,0,6,1,0,0,4,0
SWE_1998,SWE,1998,M,B,7520002,22.9,23.4,9.01975052,0,0,0,0,SWE M,0,0,0,0,6,0,5.541038163,0,4,0
SWE_1998,SWE,1998,V,C,7520007,12,12.3,1.242798354,0,0,0,0,SWE V,0,0,0,0,6,0,2.235914003,0,4,0
SWE_1998,SWE,1998,KD,D,7520004,11.8,12,6.970967742,0,0,0,0,SWE KD,0,0,0,0,6,0,3.492255385,0,4,0
SWE_1998,SWE,1998,C,E,7520006,5.1,5.1,5.427368421,0,0,0,0,SWE C,0,0,0,0,6,0,1.948656064,0,4,0
SWE_1998,SWE,1998,L,F,7520003,4.7,4.8,6.403208556,0,0,0,0,SWE L,0,0,0,0,6,0,2.924496199,0,4,0
SWE_2002,SWE,2002,SAP,A,7520001,39.85,41.26,3.518145161,1,1,1,1,SWE SAP,0,0,1,0,6,0.5,1.111795188,0,4,0
SWE_2002,SWE,2002,M,B,7520002,15.26,15.76,8.947368421,0,0,0,0,SWE M,0,0,0,0,6,0,4.317428072,0,4,0
SWE_2002,SWE,2002,L,C,7520003,13.39,13.75,6.542231491,0,0,0,0,SWE L,0,0,0,0,6,0,1.912291142,0,4,0
SWE_2002,SWE,2002,KD,D,7520004,9.15,9.46,7.134715026,0,0,0,0,SWE KD,0,0,0,0,6,0,2.504774677,0,4,0
SWE_2002,SWE,2002,V,E,7520007,8.39,8.6,1.314833502,0,0,0,0,SWE V,0,0,0,0,6,0,3.315106848,0,4,0
SWE_2002,SWE,2002,C,F,7520006,6.19,6.3,5.741735537,0,0,0,0,SWE C,0,0,0,0,6,0.5,1.111795188,0,4,0
SWE_2006,SWE,2006,SAP,A,7520001,34.99,37.2,3.548418025,1,0,0,1,SWE SAP,0,0,1,0,9,0,2.701581975,0,4,0
SWE_2006,SWE,2006,M,B,7520002,26.23,27.8,8.496631376,0,1,1,0,SWE M,0,0,0,0,9,0,2.246631376,0,4,0
SWE_2006,SWE,2006,C,C,7520006,7.88,8.3,6.25,0,1,0,0,SWE C,0,0,0,0,9,1,0,0,4,0
SWE_2006,SWE,2006,L,D,7520003,7.54,8,6.752667313,0,1,0,0,SWE L,0,0,0,0,9,0,0.502667313,0,4,0
SWE_2006,SWE,2006,KD,E,7520004,6.59,6.9,6.891838741,0,1,0,0,SWE KD,0,0,0,0,9,0,0.641838741,0,4,0
SWE_2006,SWE,2006,V,F,7520007,5.85,6.3,1.342003854,0,0,0,0,SWE V,0,0,0,0,9,0,4.907996146,0,4,0
SWE_2006,SWE,2006,Green,G,7520005,5.24,5.4,3.543307087,0,0,0,0,SWE Green,0,0,0,0,9,0,2.706692913,0,4,0
SWE_2006,SWE,2006,SD,H,7520008,2.93,0,7.681216931,0,0,0,0,SWE SD,0,0,0,0,9,0,1.431216931,0,4,0
SWE_2006,SWE,2006,F,I,7520009,0.68,0,2.480453972,0,0,0,0,SWE F,0,0,0,0,9,0,3.769546028,0,4,0
SWE_2014,SWE,2014,SAP,A,7520001,31.01,32.38,3.726463104,0,1,1,0,SWE SAP,0,0,1,0,9,0,2.538659161,0,4,0
SWE_2014,SWE,2014,M,B,7520002,23.33,24.07,8.185421995,1,0,0,1,SWE M,0,0,0,0,9,0,1.92029973,0,4,0
SWE_2014,SWE,2014,SD,C,7520008,12.86,14.04,7.194074074,0,0,0,0,SWE SD,0,0,0,0,9,0,0.928951809,0,4,0
SWE_2014,SWE,2014,Green,D,7520005,6.89,7.16,3.85492228,0,1,0,0,SWE Green,0,0,0,0,9,0,2.410199985,0,4,0
SWE_2014,SWE,2014,C,E,7520006,6.11,6.3,6.265122265,1,0,0,0,SWE C,0,0,0,0,9,1,0,0,4,0
SWE_2014,SWE,2014,V,F,7520007,5.72,6.02,1.433503836,0,0,0,0,SWE V,0,0,0,0,9,0,4.831618429,0,4,0
SWE_2014,SWE,2014,L,G,7520003,5.42,5.44,6.597419355,1,0,0,0,SWE L,0,0,0,0,9,0,0.33229709,0,4,0
SWE_2014,SWE,2014,KD,H,7520004,4.57,4.58,6.898039216,1,0,0,0,SWE KD,0,0,0,0,9,0,0.632916951,0,4,0
SWE_2014,SWE,2014,F,I,7520009,3.12,0,2.374651811,0,0,0,0,SWE F,0,0,0,0,9,0,3.890470455,0,4,0
THA_2001,THA,2001,TRT,A,7640022,40.6,49.6,NA,NA,NA,1,0,THA TRT,0,0,1,0,6,NA,NA,0,3,1
THA_2001,THA,2001,DP,B,7640002,26.6,25.6,NA,NA,NA,0,1,THA DP,0,0,0,0,6,NA,NA,0,3,1
THA_2001,THA,2001,NAP,C,7640023,7,7.4,NA,NA,NA,0,0,THA NAP,0,0,0,0,6,NA,NA,0,3,1
THA_2001,THA,2001,TNP,D,7640021,5.3,8.2,NA,NA,NA,0,0,THA TNP,0,0,0,0,6,NA,NA,0,3,1
THA_2001,THA,2001,NDP,E,7640026,6.1,5.8,NA,NA,NA,0,0,THA NDP,0,0,0,0,6,NA,NA,0,3,1
THA_2001,THA,2001,JFP,F,7640027,NA,NA,NA,NA,NA,0,0,THA JFP,NA,0,NA,0,6,NA,NA,0,3,1
THA_2007,THA,2007,PPP,A,7640014,41.1,48.5,5.7908869,NA,1,1,1,THA PPP,0,0,1,0,8,0,0.714873386,0,3,0
THA_2007,THA,2007,DP,B,7640002,40.4,34.2,4.960162602,NA,NA,0,0,THA DP,0,0,0,0,8,0,0.115850912,0,3,1
THA_2007,THA,2007,CTP,C,7640021,4,7.1,5.076013514,NA,1,0,0,THA CTP,0,0,0,0,8,1,0,0,3,0
THA_2007,THA,2007,PP,D,7640008,5.3,5,4.990680336,NA,1,0,0,THA PP,0,0,0,0,8,0,0.085333178,0,3,0
THA_2007,THA,2007,RC,E,7640060,2.5,1.9,4.842056075,NA,1,0,0,THA RC,0,0,0,0,8,0,0.233957439,0,3,0
THA_2007,THA,2007,MCM,F,7640024,1.5,2.3,4.859496124,NA,1,0,0,THA MCM,0,0,0,0,8,0,0.216517389,0,3,0
THA_2007,THA,2007,PRP,G,7640018,1.4,1,4.734975369,NA,1,0,0,THA PRP,0,0,0,0,8,0,0.341038144,0,3,0
THA_2007,THA,2007,Pracha,H,7640025,NA,NA,4.710309278,NA,NA,0,0,THA Pracha,NA,0,NA,0,8,0,0.365704235,0,3,1
THA_2011,THA,2011,PPT,A,7640001,48.41,53,6.22587269,0,1,1,0,THA PPT,1,0,1,1,9,1,0,0,3,0
THA_2011,THA,2011,DP,B,7640002,35.15,31.8,5.077689243,1,0,0,1,THA DP,0,0,0,1,9,0,1.148183447,0,3,0
THA_2011,THA,2011,BJT,C,7640003,3.94,6.8,4.025445293,1,0,0,0,THA BJT,0,0,0,1,9,0,2.200427397,0,3,0
THA_2011,THA,2011,PRT,D,7640004,3.07,0.8,4.24556213,0,0,0,0,THA PRT,0,0,0,1,9,0,1.98031056,0,3,0
THA_2011,THA,2011,CP,E,7640005,2.79,3.8,5.038043478,1,1,0,0,THA CP,0,0,0,1,9,0,1.187829212,0,3,0
THA_2011,THA,2011,NDP,F,7640006,1.52,1.4,5.042216359,0,1,0,0,THA NDP,0,0,0,1,9,0,1.183656331,0,3,0
THA_2011,THA,2011,PRS,G,7640007,0.87,0.2,5.335423197,0,0,0,0,THA PRS,0,0,0,1,9,0,0.890449492,0,3,0
THA_2011,THA,2011,PM,H,7640008,0.77,0.4,4.148606811,0,0,0,0,THA PM,0,0,0,1,9,0,2.077265879,0,3,0
THA_2011,THA,2011,PPC,I,7640009,0.55,1.4,4.408759124,0,1,0,0,THA PPC,0,0,0,1,9,0,1.817113566,0,3,0
TUR_2011,TUR,2011,AKP,A,7920001,49.83,59.45,8.048034934,1,1,1,1,TUR AKP,1,0,1,1,9,1,0,0,3,0
TUR_2011,TUR,2011,CHP,B,7920002,25.98,24.54,1.899888765,0,0,0,0,TUR CHP,0,0,0,1,9,0,6.148146169,0,3,0
TUR_2011,TUR,2011,MHP,C,7920003,13.01,9.63,7.861751152,0,0,0,0,TUR MHP,0,0,0,1,9,0,0.186283782,0,3,0
TUR_2011,TUR,2011,BDP,D,7920016,NA,6.36,2.345454545,0,0,0,0,TUR BDP,0,0,0,1,9,0,5.702580389,1,3,1
TUR_2011,TUR,2011,SP,E,7920005,1.27,0,7.567765568,0,0,0,0,TUR SP,0,0,0,1,9,0,0.480269367,0,3,0
TUR_2011,TUR,2011,HSP,F,7920009,0.77,0,5.765867419,0,0,0,0,TUR HSP,0,0,0,1,9,0,2.282167516,0,3,0
TUR_2011,TUR,2011,BBP,G,7920015,0.75,0,7.022613065,0,0,0,0,TUR BBP,0,0,0,1,9,0,1.025421869,0,3,0
TUR_2011,TUR,2011,DP,H,7920013,0.65,0,4.45465995,0,0,0,0,TUR DP,0,0,0,1,9,0,3.593374985,0,3,0
TUR_2011,TUR,2011,DSP,I,7920012,0.25,0,2.31510107,0,0,0,0,TUR DSP,0,0,0,1,9,0,5.732933864,0,3,0
TUR_2015,TUR,2015,AKP,A,7920001,40.87,46.91,8.438923395,1,1,1,1,TUR AKP,0,0,1,0,6,0,1.2180645,0,3,0
TUR_2015,TUR,2015,CHP,B,7920002,24.95,24,2.024072217,0,0,0,0,TUR CHP,0,0,0,0,6,0,5.196786679,0,3,0
TUR_2015,TUR,2015,MHP,C,7920003,16.29,14.55,7.220858896,0,0,0,0,TUR MHP,0,0,0,0,6,1,0,0,3,0
TUR_2015,TUR,2015,HDP,D,7920004,13.12,14.55,1.477497256,0,0,0,0,TUR HDP,0,0,0,0,6,0,5.74336164,0,3,0
TUR_2015,TUR,2015,SP,E,7920005,2.06,0,7.127894157,0,0,0,0,TUR SP,0,0,0,0,6,0,0.092964739,0,3,0
TUR_2015,TUR,2015,VP,F,7920006,0.35,0,2.675544794,0,0,0,0,TUR VP,0,0,0,0,6,0,4.545314102,0,3,0
TUR_2018,TUR,2018,AKP,A,792001,42.56,49.17,8.469109948,1,1,NA,1,TUR AKP,0,1,1,0,6,0,0.757388723,0,3,0
TUR_2018,TUR,2018,CHP,B,792002,22.65,24.33,2.326018809,0,0,NA,0,TUR CHP,0,1,0,0,6,0,5.385702416,0,3,0
TUR_2018,TUR,2018,HDP,C,792003,11.7,11.17,1.506976744,0,0,NA,0,TUR HDP,0,1,0,0,6,0,6.204744481,0,3,0
TUR_2018,TUR,2018,MHP,D,792004,11.1,8.17,7.711721225,0,0,NA,0,TUR MHP,0,1,0,0,6,1,0,0,3,0
TUR_2018,TUR,2018,IYI,E,792005,9.96,7.17,5.289414414,0,0,NA,0,TUR IYI,0,1,0,0,6,0,2.422306811,0,3,0
TUR_2018,TUR,2018,SP,F,792006,1.34,0,5.688914027,0,0,NA,0,TUR SP,0,1,0,0,6,0,2.022807198,0,3,0
TWN_1996,TWN,1996,KMT,A,1580002,49.6,55.1,5.797619048,NA,NA,1,1,TWN KMT,1,0,1,1,3,1,0,0,6,1
TWN_1996,TWN,1996,DPP,B,1580001,29.8,29,4.44214876,NA,NA,0,0,TWN DPP,0,0,0,1,3,0,1.355470287,0,6,1
TWN_1996,TWN,1996,NP,C,1580004,13.6,13.2,5.109375,NA,NA,0,0,TWN NP,0,0,0,1,3,0,0.688244048,0,6,1
TWN_2001,TWN,2001,DPP,A,1580001,33.4,36.67,4.651939655,1,1,1,1,TWN DPP,0,0,1,0,5,0,0.677945402,0,6,0
TWN_2001,TWN,2001,KMT,B,1580002,28.6,30.22,5.907838983,0,0,0,0,TWN KMT,0,0,0,0,5,0,0.577953926,0,6,0
TWN_2001,TWN,2001,PFP,C,1580003,18.6,20.44,5.329885057,0,0,0,0,TWN PFP,0,0,0,0,5,1,0,0,6,0
TWN_2001,TWN,2001,TSU,D,1580006,7.8,5.78,4.231527094,0,0,0,0,TWN TSU,0,0,0,0,5,0,1.098357964,0,6,0
TWN_2001,TWN,2001,NP,E,1580004,2.6,0.44,5.199257426,0,0,0,0,TWN NP,0,0,0,0,5,0,0.130627632,0,6,0
TWN_2004,TWN,2004,DPP,A,1580001,NA,NA,4.867088608,1,1,1,1,TWN DPP,NA,0,NA,0,5,NA,NA,0,6,1
TWN_2004,TWN,2004,KMT,B,1580002,NA,NA,5.555694618,0,0,0,0,TWN KMT,NA,0,NA,0,5,NA,NA,0,6,1
TWN_2004,TWN,2004,PFP,C,1580003,NA,NA,5.145139814,0,0,0,0,TWN PFP,NA,0,NA,0,5,NA,NA,0,6,1
TWN_2004,TWN,2004,TSU,D,1580006,NA,NA,5.092827004,0,0,0,0,TWN TSU,NA,0,NA,0,5,NA,NA,0,6,1
TWN_2004,TWN,2004,NP,E,1580004,NA,NA,4.386962552,NA,NA,0,0,TWN NP,NA,0,NA,0,5,NA,NA,0,6,1
TWN_2008,TWN,2008,DPP,A,1580002,NA,NA,6.258810573,1,1,1,0,TWN DPP,NA,0,NA,0,2,NA,NA,0,6,1
TWN_2008,TWN,2008,KMT,B,1580001,NA,NA,4.19376392,1,1,0,1,TWN KMT,NA,0,NA,0,2,NA,NA,0,6,1
TWN_2012,TWN,2012,KMT,A,1580002,48.12,60.27,NA,1,1,1,1,TWN KMT,1,0,1,1,3,NA,NA,0,6,1
TWN_2012,TWN,2012,DPP,B,1580001,44.45,36.99,NA,1,0,0,0,TWN DPP,0,0,0,1,3,NA,NA,0,6,1
TWN_2012,TWN,2012,PFP,C,1580003,1.12,0,NA,0,0,0,0,TWN PFP,0,0,0,1,3,NA,NA,0,6,1
TWN_2016,TWN,2016,DPP,A,158001,45.08,60.18,NA,0,1,1,0,TWN DPP,1,0,1,1,5,NA,NA,0,6,1
TWN_2016,TWN,2016,KMT,B,158002,38.71,30.97,NA,1,0,0,1,TWN KMT,0,0,0,1,5,NA,NA,0,6,1
TWN_2016,TWN,2016,NPP,C,158003,2.94,4.42,NA,0,0,0,0,TWN NPP,0,0,0,1,5,NA,NA,0,6,1
TWN_2016,TWN,2016,PFP,F,158006,1.26,2.65,NA,0,0,0,0,TWN PFP,0,0,0,1,5,NA,NA,0,6,1
TWN_2016,TWN,2016,TSU,G,158007,0.82,0,NA,0,0,0,0,TWN TSU,0,0,0,1,5,NA,NA,0,6,1
UKR_1998,UKR,1998,KPU,A,8040010,24.7,27.1,1.803636364,NA,NA,0,0,UKR KPU,0,0,1,0,6,0.166666667,2.663243181,0,1,1
UKR_1998,UKR,1998,Rukh,B,8040011,9.4,10.2,7.319092123,NA,NA,0,0,UKR Rukh,0,0,0,0,6,0.166666667,2.852212578,0,1,1
UKR_1998,UKR,1998,SPU,C,8040012,8.5,7.5,2.972383721,NA,NA,0,0,UKR SPU,0,0,0,0,6,0.166666667,1.494495824,0,1,1
UKR_1998,UKR,1998,NDP,E,8040015,5,6.4,5.645901639,NA,NA,1,1,UKR NDP,0,0,0,0,6,0.166666667,1.179022095,0,1,1
UKR_1998,UKR,1998,PPU,F,8040013,4.6,5.1,4.008650519,NA,NA,0,0,UKR PPU,0,0,0,0,6,0.166666667,0.458229026,0,1,1
UKR_1998,UKR,1998,SDPU,G,8040018,NA,NA,5.051612903,NA,NA,0,0,UKR SDPU,NA,0,NA,0,6,0.166666667,0.584733358,0,1,1
URY_2009,URY,2009,FA,A,8580001,47.96,50.51,2.323756906,1,1,NA,NA,URY FA,1,1,1,1,5,1,0,0,1,0
URY_2009,URY,2009,PN,B,8580002,29.07,30.3,7.798650169,0,0,NA,NA,URY PN,0,1,0,1,5,0,5.474893263,0,1,0
URY_2009,URY,2009,PC,C,8580003,17.02,17.17,7.675862069,0,0,NA,NA,URY PC,0,1,0,1,5,0,5.352105163,0,1,0
URY_2009,URY,2009,PI,D,8580004,2.49,2.02,4.981321839,0,0,NA,NA,URY PI,0,1,0,1,5,0,2.657564933,0,1,0
URY_2009,URY,2009,PAP,E,8580005,0.67,0,2.437699681,0,0,NA,NA,URY PAP,0,1,0,1,5,0,0.113942774,0,1,0
USA_1996,USA,1996,Dem,A,8400002,48.1,48,NA,NA,NA,NA,NA,USA Dem,0,1,0,1,3,NA,NA,0,5,1
USA_1996,USA,1996,Rep,B,8400001,47.8,52.2,NA,NA,NA,NA,NA,USA Rep,1,1,1,1,3,NA,NA,0,5,1
USA_1996,USA,1996,Reform,C,8400004,0.6,0.2,NA,NA,NA,NA,NA,USA Reform,0,1,0,1,3,NA,NA,0,5,1
USA_2004,USA,2004,Rep,A,8400001,49.9,53.33,6.684794673,NA,NA,NA,NA,USA Rep,1,1,1,1,3,1,0,0,5,1
USA_2004,USA,2004,Dem,B,8400002,47.4,46.44,4.085746102,NA,NA,NA,NA,USA Dem,0,1,0,1,3,0,2.59904857,0,5,1
USA_2004,USA,2004,Reform,C,8400004,0.09,0,4.239299611,NA,NA,NA,NA,USA Reform,0,1,0,1,3,0,2.445495062,0,5,1
USA_2008,USA,2008,Dem,A,8400002,53.18,59.08,5.209809264,NA,NA,NA,NA,USA Dem,1,1,1,1,2,1,0,0,5,1
USA_2008,USA,2008,Rep,B,8400001,42.53,40.92,5.653700702,NA,NA,NA,NA,USA Rep,0,1,0,1,2,0,0.443891438,0,5,1
USA_2012,USA,2012,Dem,A,8400002,48.4,46.21,5.087898856,NA,NA,NA,NA,USA Dem,0,1,0,1,2,0,0.594056485,0,5,1
USA_2012,USA,2012,Rep,B,8400001,47.1,53.79,5.681955341,NA,NA,NA,NA,USA Rep,1,1,1,1,2,1,0,0,5,1
USA_2016,USA,2016,Dem,A,840001,NA,44.6,3.391166282,NA,NA,NA,NA,USA Dem,0,1,0,1,2,0,3.49429246,0,5,1
USA_2016,USA,2016,Rep,B,840002,NA,55.4,6.885458742,NA,NA,NA,NA,USA Rep,1,1,1,1,2,1,0,0,5,1
ZAF_2009,ZAF,2009,ANC,A,7100001,65.9,66,6.447227191,1,1,1,1,ZAF ANC,1,0,1,1,8,1,0,0,2,0
ZAF_2009,ZAF,2009,DA,B,7100002,16.66,16.75,4.671296296,0,0,0,0,ZAF DA,0,0,0,1,8,0,1.775930895,0,2,0
ZAF_2009,ZAF,2009,COPE,C,7100008,7.42,7.5,4.034682081,0,0,0,0,ZAF COPE,0,0,0,1,8,0,2.41254511,0,2,0
ZAF_2009,ZAF,2009,IFP,D,7100004,4.55,4.5,3.201219512,0,0,0,0,ZAF IFP,0,0,0,1,8,0,3.246007679,0,2,0
ZAF_2009,ZAF,2009,ID,E,7100022,0.92,1,3.27457265,0,0,0,0,ZAF ID,0,0,0,1,8,0,3.172654542,0,2,0
ZAF_2009,ZAF,2009,UDM,F,7100006,0.85,1,3.134228188,0,0,0,0,ZAF UDM,0,0,0,1,8,0,3.312999003,0,2,0
ZAF_2009,ZAF,2009,VF,G,7100007,0.83,1,3.158808933,0,0,0,0,ZAF VF,0,0,0,1,8,0,3.288418258,0,2,0
ZAF_2009,ZAF,2009,ACDP,H,7100009,0.81,0.75,3.120603015,0,0,0,0,ZAF ACDP,0,0,0,1,8,0,3.326624176,0,2,0
ZAF_2014,ZAF,2014,ANC,A,7100001,62.15,62.25,5.539233577,1,1,1,1,ZAF ANC,1,0,1,1,9,1,0,0,2,0
ZAF_2014,ZAF,2014,DA,B,7100002,22.23,22.25,5,0,0,0,0,ZAF DA,0,0,0,1,9,0,0.539233577,0,2,0
ZAF_2014,ZAF,2014,EFF,C,7100003,6.35,6.25,3.369107322,0,0,0,0,ZAF EFF,0,0,0,1,9,0,2.170126255,0,2,0
ZAF_2014,ZAF,2014,IFP,D,7100004,2.4,2.5,3.693922652,0,0,0,0,ZAF IFP,0,0,0,1,9,0,1.845310925,0,2,0
ZAF_2014,ZAF,2014,NFP,E,7100005,1.57,1.5,3.411616162,0,0,0,0,ZAF NFP,0,0,0,1,9,0,2.127617415,0,2,0
ZAF_2014,ZAF,2014,UDM,F,7100006,1,1,3.270100503,0,0,0,0,ZAF UDM,0,0,0,1,9,0,2.269133074,0,2,0
ZAF_2014,ZAF,2014,VF,G,7100007,0.9,1,3.417754569,0,0,0,0,ZAF VF,0,0,0,1,9,0,2.121479007,0,2,0
ZAF_2014,ZAF,2014,COPE,H,7100008,0.67,0.75,3.438405797,0,0,0,0,ZAF COPE,0,0,0,1,9,0,2.10082778,0,2,0
ZAF_2014,ZAF,2014,ACDP,I,7100009,0.57,0.75,3.263576159,0,0,0,0,ZAF ACDP,0,0,0,1,9,0,2.275657418,0,2,0
